[2020-07-29 10:01:36,362]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896360, data=[7, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,363] ERROR {io.siddhi.core.stream.output.sink.Sink} - Error on 'RestRequest'. Dropping event at Sink 'http-call' at 'externalServer' as its still trying to reconnect!, events dropped '{"event":{"req_id":7,"sepal_length":2.0,"sepal_width":2.0,"petal_length":2.0,"petal_width":2.0}}'
[2020-07-29 10:01:36,376]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896375, data=[8, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,387]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896386, data=[9, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,389]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896389, data=[8, 2.0], isExpired=false}
[2020-07-29 10:01:36,405]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896405, data=[9, 2.0], isExpired=false}
[2020-07-29 10:01:36,410]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896407, data=[10, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,418]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896418, data=[10, 2.0], isExpired=false}
[2020-07-29 10:01:36,423]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896422, data=[11, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,434]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896434, data=[11, 2.0], isExpired=false}
[2020-07-29 10:01:36,441]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896440, data=[12, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,454]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896454, data=[12, 2.0], isExpired=false}
[2020-07-29 10:01:36,456]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896453, data=[13, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,465]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896464, data=[13, 2.0], isExpired=false}
[2020-07-29 10:01:36,465]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896464, data=[14, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,483]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896483, data=[14, 2.0], isExpired=false}
[2020-07-29 10:01:36,487]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896485, data=[15, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,502]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896502, data=[15, 2.0], isExpired=false}
[2020-07-29 10:01:36,516]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896511, data=[16, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,523]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896523, data=[16, 2.0], isExpired=false}
[2020-07-29 10:01:36,528]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896527, data=[17, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,548]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896546, data=[17, 2.0], isExpired=false}
[2020-07-29 10:01:36,553]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896541, data=[18, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,559]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896559, data=[18, 2.0], isExpired=false}
[2020-07-29 10:01:36,561]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896560, data=[19, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,567]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896567, data=[19, 2.0], isExpired=false}
[2020-07-29 10:01:36,569]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896568, data=[20, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,577]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896577, data=[20, 2.0], isExpired=false}
[2020-07-29 10:01:36,581]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896579, data=[21, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,590]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896589, data=[22, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,594]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896594, data=[21, 2.0], isExpired=false}
[2020-07-29 10:01:36,602]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896602, data=[22, 2.0], isExpired=false}
[2020-07-29 10:01:36,604]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896603, data=[23, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,606] ERROR {io.siddhi.core.stream.output.sink.Sink} - Error on 'RestRequest'. Dropping event at Sink 'http-call' at 'externalServer' as its still trying to reconnect!, events dropped '{"event":{"req_id":23,"sepal_length":2.0,"sepal_width":2.0,"petal_length":2.0,"petal_width":2.0}}'
[2020-07-29 10:01:36,606] ERROR {org.wso2.transport.http.netty.contractimpl.sender.states.SendingEntityBody} - Error in HTTP client: Remote host closed the connection while writing outbound request entity body
[2020-07-29 10:01:36,611]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896610, data=[24, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,618]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896617, data=[24, 2.0], isExpired=false}
[2020-07-29 10:01:36,624]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896624, data=[25, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,630]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896630, data=[25, 2.0], isExpired=false}
[2020-07-29 10:01:36,632]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896631, data=[26, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,637]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896637, data=[26, 2.0], isExpired=false}
[2020-07-29 10:01:36,639]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896638, data=[27, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,646]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896646, data=[27, 2.0], isExpired=false}
[2020-07-29 10:01:36,650]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896645, data=[28, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,658]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896658, data=[28, 2.0], isExpired=false}
[2020-07-29 10:01:36,660]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896659, data=[29, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,667]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896667, data=[29, 2.0], isExpired=false}
[2020-07-29 10:01:36,672]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896670, data=[30, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,676]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896676, data=[30, 2.0], isExpired=false}
[2020-07-29 10:01:36,680]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896679, data=[31, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,690]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896690, data=[31, 2.0], isExpired=false}
[2020-07-29 10:01:36,697]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896691, data=[32, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,703]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896702, data=[32, 2.0], isExpired=false}
[2020-07-29 10:01:36,707]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896706, data=[33, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,719]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896715, data=[34, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,720]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896720, data=[33, 2.0], isExpired=false}
[2020-07-29 10:01:36,730]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896727, data=[35, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,731]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896731, data=[34, 2.0], isExpired=false}
[2020-07-29 10:01:36,735]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896735, data=[35, 2.0], isExpired=false}
[2020-07-29 10:01:36,741]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896740, data=[36, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,747]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896747, data=[36, 2.0], isExpired=false}
[2020-07-29 10:01:36,749]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896747, data=[37, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,756]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896756, data=[37, 2.0], isExpired=false}
[2020-07-29 10:01:36,758]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896756, data=[38, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,765]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896765, data=[38, 2.0], isExpired=false}
[2020-07-29 10:01:36,770]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896769, data=[39, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,775]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896775, data=[39, 2.0], isExpired=false}
[2020-07-29 10:01:36,777]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896777, data=[40, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,783]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896783, data=[40, 2.0], isExpired=false}
[2020-07-29 10:01:36,787]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896786, data=[41, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,800]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896798, data=[42, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,800] ERROR {io.siddhi.core.stream.output.sink.Sink} - Error on 'RestRequest'. Dropping event at Sink 'http-call' at 'externalServer' as its still trying to reconnect!, events dropped '{"event":{"req_id":42,"sepal_length":2.0,"sepal_width":2.0,"petal_length":2.0,"petal_width":2.0}}'
[2020-07-29 10:01:36,801] ERROR {org.wso2.transport.http.netty.contractimpl.sender.states.SendingEntityBody} - Error in HTTP client: Remote host closed the connection while writing outbound request entity body
[2020-07-29 10:01:36,807]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896807, data=[41, 2.0], isExpired=false}
[2020-07-29 10:01:36,811]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896808, data=[43, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,816]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896816, data=[43, 2.0], isExpired=false}
[2020-07-29 10:01:36,818]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896817, data=[44, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,824]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896823, data=[44, 2.0], isExpired=false}
[2020-07-29 10:01:36,827]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896826, data=[45, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,836]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896836, data=[45, 2.0], isExpired=false}
[2020-07-29 10:01:36,841]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896839, data=[46, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,849]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896849, data=[46, 2.0], isExpired=false}
[2020-07-29 10:01:36,851]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896849, data=[47, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,858]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896856, data=[47, 2.0], isExpired=false}
[2020-07-29 10:01:36,858]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896857, data=[48, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,868]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896868, data=[48, 2.0], isExpired=false}
[2020-07-29 10:01:36,871]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896870, data=[49, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,877]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896877, data=[49, 2.0], isExpired=false}
[2020-07-29 10:01:36,878]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896877, data=[50, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,884]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896884, data=[50, 2.0], isExpired=false}
[2020-07-29 10:01:36,887]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896886, data=[51, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,891]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896891, data=[51, 2.0], isExpired=false}
[2020-07-29 10:01:36,895]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896894, data=[52, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,901]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896901, data=[52, 2.0], isExpired=false}
[2020-07-29 10:01:36,907]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896905, data=[53, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,914]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896913, data=[54, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,922]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896922, data=[53, 2.0], isExpired=false}
[2020-07-29 10:01:36,922]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896921, data=[55, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,924]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896924, data=[54, 2.0], isExpired=false}
[2020-07-29 10:01:36,925] ERROR {io.siddhi.core.stream.output.sink.Sink} - Error on 'RestRequest'. Dropping event at Sink 'http-call' at 'externalServer' as its still trying to reconnect!, events dropped '{"event":{"req_id":55,"sepal_length":2.0,"sepal_width":2.0,"petal_length":2.0,"petal_width":2.0}}'
[2020-07-29 10:01:36,925] ERROR {org.wso2.transport.http.netty.contractimpl.sender.states.SendingEntityBody} - Error in HTTP client: Remote host closed the connection while writing outbound request entity body
[2020-07-29 10:01:36,930]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896929, data=[56, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,937]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896937, data=[56, 2.0], isExpired=false}
[2020-07-29 10:01:36,939]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896937, data=[57, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,947]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896947, data=[57, 2.0], isExpired=false}
[2020-07-29 10:01:36,948]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896948, data=[58, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,954]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896954, data=[58, 2.0], isExpired=false}
[2020-07-29 10:01:36,955]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896954, data=[59, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,960]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896960, data=[59, 2.0], isExpired=false}
[2020-07-29 10:01:36,966]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896965, data=[60, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,974]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896974, data=[60, 2.0], isExpired=false}
[2020-07-29 10:01:36,981]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896980, data=[61, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,992]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016896991, data=[62, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:36,992]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016896992, data=[61, 2.0], isExpired=false}
[2020-07-29 10:01:37,001]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016897001, data=[62, 2.0], isExpired=false}
[2020-07-29 10:01:37,002]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016897001, data=[63, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:37,011]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016897011, data=[63, 2.0], isExpired=false}
[2020-07-29 10:01:37,014]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016897012, data=[64, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:37,021]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016897020, data=[64, 2.0], isExpired=false}
[2020-07-29 10:01:37,022]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016897021, data=[65, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:37,027]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016897027, data=[65, 2.0], isExpired=false}
[2020-07-29 10:01:37,029]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016897028, data=[66, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:37,038]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : FeedbackInputStream : Event{timestamp=1596016897035, data=[67, 2.0, 2.0, 2.0, 2.0], isExpired=false}
[2020-07-29 10:01:37,040]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016897040, data=[66, 2.0], isExpired=false}
[2020-07-29 10:01:37,052]  INFO {io.siddhi.core.stream.output.sink.LogSink} - RestRequest : LoanResponseStream : Event{timestamp=1596016897052, data=[67, 2.0], isExpired=false}
